,price,location,baths,bedrooms,Total_Area
164139,7200000,DHA Defence,0,0,2178.008
164140,7200000,DHA Defence,0,0,2178.008
164141,7300000,DHA Defence,0,0,2178.008
164142,23500000,Islamabad Expressway,6,5,29675.359
164143,7300000,DHA Defence,0,0,2178.008
164144,7400000,DHA Defence,0,0,2178.008
164145,7400000,DHA Defence,0,0,2178.008
164147,150000000,F-10,0,10,10890.0
164148,11500000,Swan Garden,0,4,1633.506
164149,22500000,G-14,5,5,18240.817
164383,7500000,DHA Defence,0,0,2178.008
164384,7500000,DHA Defence,0,0,2178.008
164385,7600000,DHA Defence,0,0,2178.008
164386,7600000,DHA Defence,0,0,2178.008
164387,7700000,DHA Defence,0,0,2178.008
164388,7700000,DHA Defence,0,0,2178.008
164389,7800000,DHA Defence,0,0,2178.008
164390,7800000,DHA Defence,0,0,2178.008
164391,7900000,DHA Defence,0,0,2178.008
164392,7900000,DHA Defence,0,0,2178.008
164393,5600000,DHA Defence,0,0,2178.008
164394,5600000,DHA Defence,0,0,2178.008
164395,5700000,DHA Defence,0,0,2178.008
164396,5700000,DHA Defence,0,0,2178.008
164397,80000000,Park View City,8,7,10890.0
164398,5800000,DHA Defence,0,0,2178.008
164399,5800000,DHA Defence,0,0,2178.008
164400,5900000,DHA Defence,0,0,2178.008
164401,5900000,DHA Defence,0,0,2178.008
164402,6000000,DHA Defence,0,0,2178.008
164403,37500000,Emaar Canyon Views,5,4,59895.0
164404,80000000,E-11,8,8,5445.0
164405,27500000,Park View City,5,5,2722.51
164406,100000000,E-11,8,8,5445.0
164407,40000000,Park View City,5,5,5445.0
164409,42500000,G-11,3,3,38659.642
164410,3300000,DHA Defence,0,0,1361.255
164411,3300000,DHA Defence,0,0,1361.255
164412,3400000,DHA Defence,0,0,1361.255
164413,3400000,DHA Defence,0,0,1361.255
164414,3500000,DHA Defence,0,0,1361.255
164415,3500000,DHA Defence,0,0,1361.255
164416,3600000,DHA Defence,0,0,1361.255
164418,3600000,DHA Defence,0,0,1361.255
164647,3700000,DHA Defence,0,0,1361.255
164648,3700000,DHA Defence,0,0,1361.255
164649,3700000,DHA Defence,0,0,1361.255
164650,3700000,DHA Defence,0,0,1361.255
164651,3800000,DHA Defence,0,0,1361.255
164652,3800000,DHA Defence,0,0,1361.255
164653,3900000,DHA Defence,0,0,1361.255
164654,3900000,DHA Defence,0,0,1361.255
164655,4000000,DHA Defence,0,0,1361.255
164656,4000000,DHA Defence,0,0,1361.255
164657,4100000,DHA Defence,0,0,1361.255
164658,4100000,DHA Defence,0,0,1361.255
164659,2700000,DHA Defence,0,0,1361.255
164660,2700000,DHA Defence,0,0,1361.255
164661,32500000,DHA Defence,5,5,5445.0
164662,2800000,DHA Defence,0,0,1361.255
164663,2800000,DHA Defence,0,0,1361.255
164664,2900000,DHA Defence,0,0,1361.255
164665,2900000,DHA Defence,0,0,1361.255
164666,3000000,DHA Defence,0,0,1361.255
164667,3000000,DHA Defence,0,0,1361.255
164668,3100000,DHA Defence,0,0,1361.255
164670,3100000,DHA Defence,0,0,1361.255
164915,7500000,DHA Defence,4,3,2178.008
164916,6200000,DHA Defence,4,3,2178.008
164917,4500000,DHA Defence,4,3,2178.008
164919,3600000,DHA Defence,2,2,1361.255
164921,2800000,DHA Defence,2,2,1361.255
164922,2300000,DHA Defence,2,2,1361.255
164923,45000000,DHA Defence,8,6,5445.0
164924,10000000,B-17,4,3,1361.255
164925,16800000,D-17,0,6,23141.335
165096,50000000,DHA Defence,7,6,5445.0
165097,10800000,Bahria Town,3,3,1361.255
